timestamp,measured_supply_C,persistence_C,source_ridge_C,local_history_ridge_C
2018-04-16 00:00:00+00:00,89.73,89.99,88.8398289284262,91.30059716563693
2018-04-16 01:00:00+00:00,91.27,89.95,89.54313120739766,91.70561880435368
2018-04-16 02:00:00+00:00,91.96,89.84,89.87631969207487,91.72460999286852
2018-04-16 03:00:00+00:00,92.42,89.3,89.52515295814939,90.85433562854631
2018-04-16 04:00:00+00:00,88.48,91.57,90.26429791706028,91.72326446354054
2018-04-16 05:00:00+00:00,83.1,89.94,89.2488682449082,90.64587177688384
2018-04-16 06:00:00+00:00,81.87,89.73,89.73292988004918,91.1131001723941
2018-04-16 07:00:00+00:00,83.07,91.27,89.78747473777563,90.79402376063527
2018-04-16 08:00:00+00:00,83.09,91.96,89.22897192971787,90.44086942180891
2018-04-16 09:00:00+00:00,84.1,92.42,88.72012211330718,89.77304147843874
2018-04-16 10:00:00+00:00,88.28,88.48,87.4570593487775,87.90599483668953
2018-04-16 11:00:00+00:00,91.03,83.1,86.24672315121889,85.9356395461186
2018-04-16 12:00:00+00:00,93.33,81.87,87.00558610778032,85.56440158701355
2018-04-16 13:00:00+00:00,93.82,83.07,87.34287543062347,85.0457866938369
2018-04-16 14:00:00+00:00,91.99,83.09,87.712978958777,87.04813496409525
2018-04-16 15:00:00+00:00,91.88,84.1,87.97600539785132,87.23869673410042
2018-04-16 16:00:00+00:00,91.22,88.28,87.29460447069977,87.1880257970804
2018-04-16 17:00:00+00:00,90.7,91.03,86.14215428041145,87.22395853431998
2018-04-16 18:00:00+00:00,96.25,93.33,86.87814477524438,88.46247743932244
2018-04-16 19:00:00+00:00,90.42,93.82,87.11752706667309,88.91606791605827
2018-04-16 20:00:00+00:00,90.01,91.99,87.46636847785153,89.4816228855327
2018-04-16 21:00:00+00:00,90.64,91.88,88.38729510734987,90.03885056011582
2018-04-16 22:00:00+00:00,93.22,91.22,88.71287068584037,90.64946791579729
2018-04-16 23:00:00+00:00,90.41,90.7,89.03593230079147,91.06478358810742
2018-04-17 00:00:00+00:00,88.37,96.25,91.38448729394055,93.43472722119307
2018-04-17 01:00:00+00:00,90.47,90.42,88.69739848417758,90.98870545468178
2018-04-17 02:00:00+00:00,88.31,90.01,89.60268766532614,90.83651943394047
2018-04-17 03:00:00+00:00,85.22,90.64,89.29697467321812,90.23666747605651
2018-04-17 04:00:00+00:00,83.2,93.22,89.81944856572991,90.9581699132683
2018-04-17 05:00:00+00:00,81.25,90.41,88.45624537214051,89.56215713397981
2018-04-17 06:00:00+00:00,81.0,88.37,89.48278887275745,90.69173036753385
2018-04-17 07:00:00+00:00,80.99,90.47,88.82694337278004,89.22288840491103
2018-04-17 08:00:00+00:00,81.01,88.31,86.77130166549185,86.36862040472015
2018-04-17 09:00:00+00:00,81.39,85.22,86.28063295173126,86.71535521085585
2018-04-17 10:00:00+00:00,83.54,83.2,87.02302907643674,86.68460536689227
2018-04-17 11:00:00+00:00,83.95,81.25,86.27173607686154,84.8780382445629
2018-04-17 12:00:00+00:00,83.79,81.0,85.96063684127807,83.91775579029814
2018-04-17 13:00:00+00:00,82.84,80.99,86.43173045738159,84.856367331748
2018-04-17 14:00:00+00:00,82.74,81.01,84.93828827720743,83.33885896180108
2018-04-17 15:00:00+00:00,82.36,81.39,83.65018464609877,82.19189661903702
2018-04-17 16:00:00+00:00,83.38,83.54,83.85704389900805,83.12275784025405
2018-04-17 17:00:00+00:00,85.25,83.95,83.72195276951439,83.43869150567967
2018-04-17 18:00:00+00:00,85.7,83.79,84.19918286860667,84.39940411018024
2018-04-17 19:00:00+00:00,85.52,82.84,84.48105772069148,85.12065610191459
2018-04-17 20:00:00+00:00,85.67,82.74,84.38765296241691,84.74432246378811
2018-04-17 21:00:00+00:00,85.38,82.36,84.12480590456202,85.08918072309778
2018-04-17 22:00:00+00:00,85.33,83.38,84.8344645247609,85.84626637046517
2018-04-17 23:00:00+00:00,85.4,85.25,85.21911284130205,86.48075581804642
2018-04-18 00:00:00+00:00,87.39,85.7,85.23475330454312,86.75688620260776
2018-04-18 01:00:00+00:00,86.54,85.52,85.30344394830654,86.36033431190063
2018-04-18 02:00:00+00:00,83.91,85.67,85.50158334496444,86.30701542071573
2018-04-18 03:00:00+00:00,83.95,85.38,85.34619301612996,85.54391519783894
2018-04-18 04:00:00+00:00,83.46,85.33,85.59291565810436,85.55908410043146
2018-04-18 05:00:00+00:00,84.09,85.4,86.08477792161311,86.03612878041164
2018-04-18 06:00:00+00:00,85.0,87.39,86.70256764310179,86.49769155996599
2018-04-18 07:00:00+00:00,85.9,86.54,85.01654080510166,84.09031083378072
2018-04-18 08:00:00+00:00,87.68,83.91,83.88452383744817,83.447906971992
2018-04-18 09:00:00+00:00,82.68,83.95,84.68871294763895,84.16450581045514
2018-04-18 10:00:00+00:00,79.94,83.46,84.4467900994194,82.72344211865966
2018-04-18 11:00:00+00:00,81.44,84.09,84.93018041449199,82.85734021561497
2018-04-18 12:00:00+00:00,84.38,85.0,85.96062922510977,84.02804012313682
2018-04-18 13:00:00+00:00,83.33,85.9,85.74424511419498,83.86760486970775
2018-04-18 14:00:00+00:00,82.84,87.68,85.08608119592455,83.4655262267032
2018-04-18 15:00:00+00:00,81.75,82.68,83.18526852632152,81.81997562245316
2018-04-18 16:00:00+00:00,81.74,79.94,82.8104389062376,80.94162498416061
2018-04-18 17:00:00+00:00,82.51,81.44,83.15707413019902,81.2584921607224
2018-04-18 18:00:00+00:00,83.05,84.38,84.11812916241385,82.99037022876018
2018-04-18 19:00:00+00:00,83.86,83.33,83.62404675642031,83.0188938006753
2018-04-18 20:00:00+00:00,84.72,82.84,84.08920891685779,83.8728528076313
2018-04-18 21:00:00+00:00,84.52,81.75,82.66066384079303,82.65285842469284
2018-04-18 22:00:00+00:00,83.67,81.74,82.20538360264263,81.9448661537623
2018-04-18 23:00:00+00:00,83.01,82.51,82.86307004144143,82.8800693092511
2018-04-19 00:00:00+00:00,84.54,83.05,83.98855964072706,84.16562732566496
2018-04-19 01:00:00+00:00,85.03,83.86,84.41389788098485,84.46847565697982
2018-04-19 02:00:00+00:00,81.02,84.72,84.68658948643755,84.43019089224578
2018-04-19 03:00:00+00:00,82.3,84.52,84.41507018237216,84.01562970998381
2018-04-19 04:00:00+00:00,84.29,83.67,84.19027353734062,83.56668534952888
2018-04-19 05:00:00+00:00,84.99,83.01,84.31646974133906,83.39269312638095
2018-04-19 06:00:00+00:00,82.44,84.54,84.80447445920669,83.50781785961595
2018-04-19 07:00:00+00:00,81.94,85.03,84.64400041674297,83.08436802506004
2018-04-19 08:00:00+00:00,83.44,81.02,83.08867626261878,81.53747091983682
2018-04-19 09:00:00+00:00,86.77,82.3,84.0279167081329,82.38276963522347
2018-04-19 10:00:00+00:00,82.54,84.29,84.1918153793843,81.97738475728362
2018-04-19 11:00:00+00:00,80.65,84.99,84.44931877473752,82.09206696602278
2018-04-19 12:00:00+00:00,78.67,82.44,84.41690668900868,82.20360513781202
2018-04-19 13:00:00+00:00,77.04,81.94,84.64818884711748,82.21974045115408
2018-04-19 14:00:00+00:00,75.07,83.44,83.60285926897751,80.98900539592255
2018-04-19 15:00:00+00:00,75.15,86.77,84.43259100654693,82.54027652991017
2018-04-19 16:00:00+00:00,80.07,82.54,83.03872314133952,81.550551597829
2018-04-19 17:00:00+00:00,82.92,80.65,83.27836835582139,81.43020853194959
2018-04-19 18:00:00+00:00,82.27,78.67,81.95330481463155,80.0570441346827
2018-04-19 19:00:00+00:00,82.62,77.04,81.37163899456534,79.36670996286057
2018-04-19 20:00:00+00:00,83.78,75.07,81.07411278886157,79.35534222664582
2018-04-19 21:00:00+00:00,83.42,75.15,81.71245004116014,80.07679736844563
2018-04-19 22:00:00+00:00,82.11,80.07,82.42772191822532,81.54468957332939
2018-04-19 23:00:00+00:00,81.21,82.92,82.48057463861666,82.22452311860111
2018-04-20 00:00:00+00:00,81.14,82.27,81.80278391578747,81.52421979480454
2018-04-20 01:00:00+00:00,81.72,82.62,82.26326088006562,82.15387012929135
2018-04-20 02:00:00+00:00,80.36,83.78,82.7252710800544,81.89178492621701
2018-04-20 03:00:00+00:00,79.18,83.42,82.84821293162656,81.47673616636949
2018-04-20 04:00:00+00:00,78.89,82.11,83.84448882702844,82.279999981047
2018-04-20 05:00:00+00:00,78.72,81.21,84.18458849187664,82.0983039230283
2018-04-20 06:00:00+00:00,78.67,81.14,83.7165344143086,81.41204824872102
2018-04-20 07:00:00+00:00,79.78,81.72,83.32042994906533,80.46708951800102
2018-04-20 08:00:00+00:00,79.44,80.36,82.63569425862983,80.13919045834633
2018-04-20 09:00:00+00:00,79.64,79.18,82.22174288688358,79.58217633885234
2018-04-20 10:00:00+00:00,80.04,78.89,82.2193969903529,79.1038610194886
2018-04-20 11:00:00+00:00,79.49,78.72,82.50161949545026,79.16061620748597
2018-04-20 12:00:00+00:00,79.63,78.67,82.77050570815278,79.08219761521963
2018-04-20 13:00:00+00:00,82.29,79.78,83.14519186587822,79.7734731484239
2018-04-20 14:00:00+00:00,84.38,79.44,82.2847678112385,79.43248948618927
2018-04-20 15:00:00+00:00,86.47,79.64,82.0089530717839,79.39026420888965
2018-04-20 16:00:00+00:00,86.02,80.04,81.81445580524772,79.52941126753915
2018-04-20 17:00:00+00:00,86.03,79.49,81.6731084400956,79.75937949328934
2018-04-20 18:00:00+00:00,85.97,79.63,81.81574898072492,80.09857432151402
2018-04-20 19:00:00+00:00,85.76,82.29,82.86653725651288,81.57616850639249
2018-04-20 20:00:00+00:00,85.57,84.38,83.10349675733424,82.40733359602459
2018-04-20 21:00:00+00:00,87.9,86.47,83.47417191592822,83.06259809829996
2018-04-20 22:00:00+00:00,88.94,86.02,83.06157591594612,83.27888874411032
2018-04-20 23:00:00+00:00,87.01,86.03,83.33170218494332,83.51847755903077
2018-04-21 00:00:00+00:00,84.06,85.97,84.07664524881656,84.01232223584398
2018-04-21 01:00:00+00:00,81.28,85.76,84.9933815048911,84.42155386414184
2018-04-21 02:00:00+00:00,79.44,85.57,85.64797645380325,84.84975459757906
2018-04-21 03:00:00+00:00,78.16,87.9,86.8717582018463,85.92836416082558
2018-04-21 04:00:00+00:00,76.54,88.94,86.62120125616192,85.53044521951847
2018-04-21 05:00:00+00:00,77.74,87.01,85.88989958808247,84.69844365494752
2018-04-21 06:00:00+00:00,78.72,84.06,85.14906366257746,83.11946403775823
2018-04-21 07:00:00+00:00,80.12,81.28,84.1815517081586,81.3988887507366
2018-04-21 08:00:00+00:00,82.1,79.44,83.433814848436,80.41287901244452
2018-04-21 09:00:00+00:00,84.47,78.16,83.61535630862655,80.66836755855071
2018-04-21 10:00:00+00:00,86.64,76.54,83.2522177710851,80.14734099953047
2018-04-21 11:00:00+00:00,88.31,77.74,83.12755745753951,79.865660326395
2018-04-21 12:00:00+00:00,89.39,78.72,82.58138921623623,79.7165386413292
2018-04-21 13:00:00+00:00,89.66,80.12,82.55334846227669,80.03812823502942
2018-04-21 14:00:00+00:00,88.85,82.1,82.72453138412803,80.41269632412651
2018-04-21 15:00:00+00:00,88.52,84.47,83.29140572575253,81.47993934187043
2018-04-21 16:00:00+00:00,88.71,86.64,83.69395662071096,82.32877690755019
2018-04-21 17:00:00+00:00,89.08,88.31,84.43275353688048,83.6005567565889
2018-04-21 18:00:00+00:00,89.85,89.39,84.8943605806447,84.43067617744711
2018-04-21 19:00:00+00:00,90.59,89.66,85.31066276948,85.22917285368021
2018-04-21 20:00:00+00:00,92.61,88.85,85.48334945226772,85.62077200427787
2018-04-21 21:00:00+00:00,94.35,88.52,85.94631160700038,86.18118829590405
2018-04-21 22:00:00+00:00,94.23,88.71,86.37484683862495,86.8897653427029
2018-04-21 23:00:00+00:00,91.73,89.08,86.7993409358265,87.46250024676775
2018-04-22 00:00:00+00:00,89.6,89.85,87.27592949390274,87.85381481826116
2018-04-22 01:00:00+00:00,85.15,90.59,87.58644367010609,88.11050012963778
2018-04-22 02:00:00+00:00,82.94,92.61,88.33117158478092,88.73484082250917
2018-04-22 03:00:00+00:00,81.5,94.35,88.93668433875045,89.41124950859061
2018-04-22 04:00:00+00:00,81.18,94.23,89.02759558358467,89.29495596792943
2018-04-22 05:00:00+00:00,80.82,91.73,88.64676714682888,88.7470119369845
2018-04-22 06:00:00+00:00,80.63,89.6,88.14636066996721,87.09330068763346
2018-04-22 07:00:00+00:00,81.52,85.15,86.40205071428899,84.6742553166602
2018-04-22 08:00:00+00:00,82.46,82.94,86.25059311194502,84.12169464907069
2018-04-22 09:00:00+00:00,83.57,81.5,85.7201236408194,82.85308878261931
2018-04-22 10:00:00+00:00,85.01,81.18,85.19211913946295,82.11756930051305
2018-04-22 11:00:00+00:00,85.76,80.82,84.53765854224751,81.6565086141186
2018-04-22 12:00:00+00:00,85.66,80.63,83.97990968634365,81.18357352560284
2018-04-22 13:00:00+00:00,84.52,81.52,83.22113586738048,80.64132285505082
2018-04-22 14:00:00+00:00,82.7,82.46,83.19708412745305,81.04854433969749
2018-04-22 15:00:00+00:00,82.22,83.57,83.54950692849914,81.83061217020662
2018-04-22 16:00:00+00:00,81.83,85.01,84.01574812563116,82.7416387295463
2018-04-22 17:00:00+00:00,82.54,85.76,84.45816336332328,83.80216620807228
2018-04-22 18:00:00+00:00,83.21,85.66,84.65449781330655,84.31929303600735
2018-04-22 19:00:00+00:00,84.61,84.52,84.588173618615,84.61950140529109
2018-04-22 20:00:00+00:00,85.82,82.7,84.2732452373931,84.36494652363928
2018-04-22 21:00:00+00:00,86.34,82.22,84.32279086202975,84.2906905900286
2018-04-22 22:00:00+00:00,86.39,81.83,84.31073326609257,84.55865342186262
2018-04-22 23:00:00+00:00,84.57,82.54,84.67993645523566,84.78684993587497
