heat_loss_U_W_m2K,effective_velocity_factor,flow_proxy_blend,friction_factor,objective,return_RMSE_C,energy_residual_percent,mean_outlet_supply_C,mean_heat_loss_kW,thermal_delay_h,mean_head_drop_m,mean_flow_m3_s,near_optimal
0.5319486781084322,1.4642007627031237,0.9387585342139515,0.02,2.137636959984991,2.0078385731009236,1.5594983442799109,80.0105965134054,2228.859086078522,3.5747911700897177,83.84923112632109,0.43940925554973714,False
0.3209299856371506,1.348590539194088,0.8807599167548018,0.02,2.1384235922599,2.0442458641235333,1.093448312297137,80.18466010500046,1344.949666910965,3.604712861826313,82.33934671528307,0.43576184484193814,False
0.672854744068266,1.5038640043242382,0.9941455638391913,0.02,2.138853687439907,1.987275666584063,1.837166918654437,79.89080984936255,2820.752349543566,3.546676854048978,85.31115394510657,0.4428924290076315,False
0.6170349915538729,1.4501912614235848,0.9745446773610745,0.02,2.141382510604345,2.008013378100889,1.613360369732842,79.91614821121145,2585.7074454242547,3.556575516596176,84.79155808134587,0.4416597706037826,False
0.4980498966260011,1.5384254045267862,0.9187761196721193,0.02,2.142543418296256,1.99877163688465,1.7202494494101834,80.07951016125403,2087.025990545818,3.585043917819337,83.32660430914284,0.43815260365076913,False
0.12195736697101144,0.9821552054924749,0.8564595522089867,0.02,2.1470497023717274,2.118919303288767,0.23448660158598822,80.27922835413372,511.5928192162062,3.6173989294222317,81.71310997143506,0.4342336461756467,False
0.5407281560628137,1.2641117084752589,0.9788712734561354,0.02,2.1522001930306596,2.067918343303246,1.012009280173522,79.88578349902906,2265.8723126066716,3.554385788943563,84.9060401902555,0.44193186110553573,False
0.6855525396231786,1.5469927004057333,0.9842846169230381,0.02,2.153003720037763,1.9902742136834195,1.9707559468876596,79.90211497865822,2873.145350305983,3.551649843457836,85.04944586230143,0.442272294857083,False
0.5561411131989105,1.3765332202002811,0.9539595870354156,0.02,2.1567016848877762,2.04569850519249,1.3373496644296958,79.93766535921391,2329.3940009906296,3.5670308727221265,84.24851006377331,0.4403652176960742,False
0.40081744525270935,1.2496174828690005,0.91685870484406,0.02,2.15704850741676,2.081501610289414,0.8846382596307332,80.04248443616974,1679.077847834835,3.5860308145936917,83.27658949670324,0.43803202147689096,False
0.4823050503488734,1.2892367959965012,0.9399763438780632,0.02,2.158166371397821,2.0707123864496424,1.042602752710359,79.96924438098374,2020.1444327547426,3.5741682214636756,83.8811644602158,0.43948584103062505,False
0.2630064753323703,1.187431683436271,0.8788317756065201,0.02,2.1624787195099153,2.102634300898618,0.6637638521972907,80.18158839227418,1102.3191612134358,3.605716201975163,82.28951966462063,0.4356405881124076,False
0.5866791342741385,1.4098530948588341,0.9587541654625892,0.02,2.1630484299581534,2.041895331647084,1.463065439819749,79.92427380338977,2457.209938671535,3.5645901746879174,84.3747527257965,0.44066673861951633,False
0.44065055781642926,1.304860467711624,0.9182497593644431,0.02,2.163737453051592,2.0744705463923023,1.057929713914933,80.02592142678256,1845.4556648230969,3.585314782297685,83.31287212737736,0.4381195019613413,False
0.5267809866870974,1.4946616513698383,0.9246872587863886,0.02,2.164179289697937,2.028045475129403,1.6343373525622658,80.03040142585363,2206.4306589309144,3.582004859867087,83.48094099920247,0.4385243427205127,False
0.6392795705101852,1.3427307186043131,0.9990783355317318,0.02,2.166869872193159,2.0582519552503027,1.3172814334273717,79.82653869253782,2678.389399038806,3.544194422259486,85.4423016832195,0.4432026406140232,False
0.37278216950380105,1.2871441063425424,0.897640512846543,0.02,2.1674101104232038,2.0839899084095643,0.9747378960491524,80.09565386046934,1561.473280704836,3.595952550156498,82.7765877794139,0.43682342992165857,False
0.49518900198922144,1.2563114522502297,0.9492769296991714,0.02,2.1697487322132125,2.089401416906744,0.9582900728998052,79.93354577297855,2073.914848477704,3.5694178252694795,84.12535583306472,0.4400707352539504,False
0.25621201702384633,1.527450089616239,0.8492472695630814,0.02,2.170787689701241,2.039657450705846,1.518615592454269,80.31631496882783,1074.1561456991344,3.6211813216807243,81.52796934678327,0.4337800809338738,False
0.20011336260263873,1.3063191910329428,0.8437635160842099,0.02,2.171613299097104,2.0853471421607677,0.968498019999661,80.30770447180308,838.8594454034802,3.6240625058811373,81.38742239700511,0.4334352192451991,False
0.43927853552440765,1.177309761141359,0.9459255750085378,0.02,2.1716210884837146,2.112037116203667,0.6962042600941554,79.95115232847238,1840.202283536635,3.5711281176608582,84.0373008181119,0.43985997562691515,False
0.49227863474432076,1.1857780480304478,0.970554557261327,0.02,2.174301375514964,2.1113344494880573,0.7456373794410258,79.89059589645487,2062.4973334220253,3.558597343648016,84.68608497693675,0.44140884036760114,False
0.42455843871818366,1.4681609162167408,0.8921238707854472,0.02,2.1757723502273763,2.0518410428065073,1.4711142675107893,80.12296966581924,1778.2443518891369,3.5988107653284853,82.63349585052939,0.43647649993942395,False
0.18351452465073403,1.1646991128126856,0.8513108876079324,0.02,2.1759746763924355,2.12056992245447,0.5884943503487308,80.27468934684512,769.3063203768963,3.6200982751901662,81.58090892135006,0.4339098575196503,False
